Mass Flow Rate (lbm/s),Turbine RPM (RPM),Torque (Nm),Horsepower (HP),Expected Horsepower (HP),Efficiency,Alpha2 (rad),Relative Velocity W1 (m/s)
1.1553793237759031,26020.408163265307,7.508194300962567,27.436171664712134,0.0,0.0,0.8720655633367499,1394.8671314054752
1.167685699203258,26020.408163265307,7.5114479520282105,27.448061038587635,0.0,0.0,0.8692070236641731,1336.7689092210242
1.1799920746306132,26020.408163265307,7.513971020031846,27.457280742299965,0.0,0.0,0.8661102936937252,1279.4431269231527
1.1922984500579679,26020.408163265307,7.515786454999721,27.463914639003782,0.0,0.0,0.862745764118376,1222.896697857478
1.2046048254853228,26020.408163265307,7.5169181575238415,27.468050065376694,0.0,0.0,0.85907895099768,1167.1389384896222
1.2169112009126777,26020.408163265307,7.51739073200658,27.46977692993467,0.0,0.0,0.855069480029545,1112.1816237567784
1.2292175763400328,26020.408163265307,7.517229125438217,27.469186393066014,0.0,0.0,0.8506698101995707,1058.0390349371528
1.2415239517673877,26020.408163265307,7.516458122237055,27.466369021094383,0.0,0.0,0.8458236164378464,1004.7280003161743
1.2538303271947426,26020.408163265307,7.515101656894093,27.46141227456986,0.0,0.0,0.8404637216730814,952.2679291834905
1.2661367026220978,26020.408163265307,7.5131818942167135,27.454397147328766,0.0,0.0,0.8345094270696056,900.6808400644652
1.2784430780494525,26020.408163265307,7.510718010535767,27.445393712824725,0.0,0.0,0.8278630292649715,849.9913846234294
1.2907494534768076,26020.408163265307,7.507724586372989,27.43445525067215,0.0,0.0,0.8204052257943782,800.2268694451964
1.3030558289041627,26020.408163265307,7.504209488828673,27.421610508543978,0.0,0.0,0.811988979955953,751.4172790135696
1.3153622043315176,26020.408163265307,7.5001710758866915,27.406853486244355,0.0,0.0,0.8024312207412596,703.5953048238096
1.3276685797588728,26020.408163265307,7.4955944880626335,27.390129884783562,0.0,0.0,0.7915014541356415,656.7963879402297
1.3399749551862272,26020.408163265307,7.490446694536091,27.37131900413406,0.0,0.0,0.7789058964281733,611.0587858324242
1.3522813306135826,26020.408163265307,7.484669813852198,27.350209335979955,0.0,0.0,0.7642650033407618,566.4236796182731
1.3645877060409377,26020.408163265307,7.478172005362758,27.326465279551122,0.0,0.0,0.7470810833703446,522.9353459233245
1.3768940814682924,26020.408163265307,7.470814880186159,27.299581139208875,0.0,0.0,0.7266907476363379,480.6414301140317
1.3892004568956475,26020.408163265307,7.462395830595383,27.268816553135675,0.0,0.0,0.7021937504428811,439.59337751851166
1.4015068323230024,26020.408163265307,7.452622787584183,27.233104253347765,0.0,0.0,0.672344477518269,399.84711132565957
0.1831756650148605,27040.816326530614,0.5005667187646454,1.900884254271974,0.0,0.0,-0.9157782411427475,86.63866308711232
0.19548204044221548,27040.816326530614,0.5490432231232599,2.084972049930564,0.0,0.0,-0.9325871211320598,85.15080905867426
0.20778841586957045,27040.816326530614,0.5974418783553463,2.2687642163088233,0.0,0.0,-0.9468278358429638,83.87838462312787
0.22009479129692539,27040.816326530614,0.6454713906139021,2.451154575416133,0.0,0.0,-0.9587272735268909,82.80627666797093
0.23240116672428038,27040.816326530614,0.6928629506587806,2.631122333754159,0.0,0.0,-0.9685031258902976,81.91914885330885
0.24470754215163534,27040.816326530614,0.7393696638718892,2.807729917819903,0.0,0.0,-0.976357470372492,81.20207692566517
0.2570139175789903,27040.816326530614,0.7847654373389712,2.980118747838476,0.0,0.0,-0.9824723307939047,80.64106768579126
0.2693202930063453,27040.816326530614,0.8288435835417568,3.147503935333868,0.0,0.0,-0.987007019585005,80.22344179235955
0.2816266684337002,27040.816326530614,0.871415371976886,3.309168782953478,0.0,0.0,-0.9900970412221761,79.93807425840332
0.29393304386105523,27040.816326530614,0.9123087145030256,3.4644597921207057,0.0,0.0,-0.9918543212625281,79.77549829293145
0.3062394192884102,27040.816326530614,0.9513671163355465,3.612782679474659,0.0,0.0,-0.9923685180406289,79.72788714691032
0.31854579471576516,27040.816326530614,0.988448969648529,3.7535996943489804,0.0,0.0,-0.9917091746818145,79.78893461091711
0.33085217014312013,27040.816326530614,1.0234272158090825,3.886428336118724,0.0,0.0,-0.9899284772191506,79.95365802291532
0.3431585455704751,27040.816326530614,1.056189358454389,4.010841403859963,0.0,0.0,-0.9870643993718414,80.21814855909541
0.35546492099783006,27040.816326530614,1.0866377745486082,4.126468177577286,0.0,0.0,-0.983144034708313,80.57929273301887
0.367771296425185,27040.816326530614,1.1146902449289025,4.232996432933401,0.0,0.0,-0.9781869411128044,81.03448689912918
0.38007767185253993,27040.816326530614,4.851513329103223,18.423448765116493,0.0,0.0,0.9207191495693253,6855.055926112157
