OF_torch,Energy (MJ),Temperature (K),mdot (kg/s)
14.900000000000013,20.83470203438261,2548.0929327197255,0.10408836880240391
15.000000000000012,20.73372874091075,2539.9418025391174,0.10459527933168823
15.100000000000012,20.63346624403152,2531.8169717359847,0.10510353052630313
15.200000000000014,20.533909901921582,2523.718915988957,0.10561311311880589
15.300000000000013,20.435055174781557,2515.6481013365405,0.1061240173170315
15.400000000000013,20.336897615771818,2507.604983797462,0.10663623283234533
15.500000000000012,20.23943286292055,2499.590009008525,0.10714974890507262
15.600000000000012,20.142656631441653,2491.603611886813,0.10766455432983257
15.700000000000014,20.046564706457755,2483.646216316755,0.10818063748071549
15.800000000000013,19.95115293612174,2475.7182348622773,0.10869798633625086
15.900000000000013,19.856417225127355,2467.8200685040974,0.10921658850412792
16.000000000000014,19.762353528598773,2459.952106401857,0.10973643124563504
16.100000000000012,19.66895784635585,2452.1147256815448,0.11025750149974557
16.200000000000014,19.576226217541265,2444.308291247639,0.11077978590683606
16.300000000000015,19.484154715602124,2436.533155619665,0.11130327083198763
16.400000000000013,19.392739443614158,2428.7896587929713,0.111827942387847
16.500000000000014,19.30197652994031,2421.078128123236,0.11235378645700378
16.600000000000016,19.211862124212683,2413.3988782342662,0.11288078871385746
16.700000000000014,19.122392393625166,2405.752210948474,0.11340893464595861
16.800000000000015,19.033563519528403,2398.138415239485,0.11393820957478513
16.900000000000013,18.945371694024825,2390.5577672017125,0.11446859867769087
17.000000000000014,18.857813118483488,2383.0105300637338,0.11500008699934615
17.100000000000016,18.770883998470445,2375.4969541739306,0.1155326594858146
17.200000000000014,18.684580543701585,2368.0172770553904,0.11606630098924249
17.300000000000015,18.598898964989818,2360.5717234526323,0.11660099629151352
17.400000000000013,18.513835472549335,2353.1605054016895,0.1171367301204817
17.500000000000014,18.4293862743907,2345.783822316905,0.11767348716633867
17.600000000000016,18.345547574918044,2338.441861093957,0.11821125209737439
17.700000000000014,18.262315573720194,2331.1347962273485,0.11875000957511321
17.800000000000015,18.179686464556696,2323.8627899426674,0.11928974426874935
17.900000000000016,18.097656434512125,2316.625992341448,0.11983044086898505
18.000000000000014,18.016221663326036,2309.4245415589535,0.12037208410115945
18.100000000000016,17.935378322872086,2302.2585639331055,0.1209146587377776
