F_lbf,pc_psi,D_chamber_in,t_chamber_in,Lc_m,ac_at,ae_at,mdot_kg/s,Dt_in,De_in,C_star_ms,Cf,Isp_s,T_chamber_K,sigma_vM_MPa,total_length_mm
2000,320,4.813,0.375,0.297022681,3.498476005,3.064088219,5.433328712,2.573217,4.504297265,1362.426616,1.201814148,166.9666586,2173.689039,13.13872298,383.4114942
2000,320,4.563,0.5,0.327435941,3.144474765,3.055502945,5.433328712,2.573217,4.497982539,1362.426616,1.201814148,166.9666586,2173.689039,9.342197117,412.3968869
2000,320,4.313,0.625,0.363668411,2.809351577,3.044257502,5.433328712,2.573217,4.489697744,1362.426616,1.201814148,166.9666586,2173.689039,7.064281598,447.1226587
2000,320,4.063,0.75,0.407195592,2.493106442,3.029309765,5.433328712,2.573217,4.478661653,1362.426616,1.201814148,166.9666586,2173.689039,5.545671253,489.0330523
2000,320,5.761,0.432,0.217776403,5.012367745,3.082735078,5.433328712,2.573217,4.517982184,1362.426616,1.201814148,166.9666586,2173.689039,13.65157283,309.1691234
2000,320,5.501,0.562,0.235090043,4.570150121,3.079179604,5.433328712,2.573217,4.515376024,1362.426616,1.201814148,166.9666586,2173.689039,10.02014235,325.1562834
2000,320,5.189,0.719,0.259847764,4.066441394,3.073546397,5.433328712,2.573217,4.511243804,1362.426616,1.201814148,166.9666586,2173.689039,7.387939705,348.2820213
2000,320,4.897,0.864,0.287905891,3.621657563,3.066508176,5.433328712,2.573217,4.506075617,1362.426616,1.201814148,166.9666586,2173.689039,5.802096179,374.7607266
2100,320,5.047,0.258,0.285236307,3.663738655,3.067280047,5.704995147,2.636762791,4.61793458,1362.426616,1.201814148,166.9666586,2173.689039,20.02544432,374.3959238
2100,320,4.813,0.375,0.310744012,3.331881909,3.060384002,5.704995147,2.636762791,4.612740499,1362.426616,1.201814148,166.9666586,2173.689039,13.13872298,398.5958145
2100,320,4.563,0.5,0.342792857,2.994737871,3.050936638,5.704995147,2.636762791,4.605615262,1362.426616,1.201814148,166.9666586,2173.689039,9.342197117,429.1843611
2100,320,4.313,0.625,0.380953499,2.67557293,3.038566907,5.704995147,2.636762791,4.596269265,1362.426616,1.201814148,166.9666586,2173.689039,7.064281598,465.7958422
2100,320,5.761,0.432,0.227109714,4.773683567,3.080900125,5.704995147,2.636762791,4.628176058,1362.426616,1.201814148,166.9666586,2173.689039,13.65157283,320.0354744
2100,320,5.501,0.562,0.245404556,4.352523925,3.0769359,5.704995147,2.636762791,4.625197539,1362.426616,1.201814148,166.9666586,2173.689039,10.02014235,336.9889364
2100,320,5.189,0.719,0.271539899,3.872801328,3.070752579,5.704995147,2.636762791,4.620547871,1362.426616,1.201814148,166.9666586,2173.689039,7.387939705,361.4715909
2100,320,4.897,0.864,0.301133076,3.449197679,3.063047582,5.704995147,2.636762791,4.614747393,1362.426616,1.201814148,166.9666586,2173.689039,5.802096179,389.4600462
2200,320,5.047,0.258,0.297665857,3.497205079,3.064061926,5.976661583,2.698812758,4.724126557,1362.426616,1.201814148,166.9666586,2173.689039,20.02544432,388.2660861
2200,320,4.813,0.375,0.324490037,3.180432732,3.056505868,5.976661583,2.698812758,4.718298051,1362.426616,1.201814148,166.9666586,2173.689039,13.13872298,413.7570675
2200,320,4.563,0.5,0.35817511,2.858613422,3.046157661,5.976661583,2.698812758,4.710304066,1362.426616,1.201814148,166.9666586,2173.689039,9.342197117,445.9470793
2200,320,4.313,0.625,0.39826468,2.553955979,3.032613903,5.976661583,2.698812758,4.699820977,1362.426616,1.201814148,166.9666586,2173.689039,7.064281598,484.4419892
2200,320,5.761,0.432,0.236465999,4.55669795,3.078988852,5.976661583,2.698812758,4.735619636,1362.426616,1.201814148,166.9666586,2173.689039,13.65157283,330.8824544
2200,320,5.501,0.562,0.255742427,4.154681928,3.074663947,5.976661583,2.698812758,4.732292521,1362.426616,1.201814148,166.9666586,2173.689039,10.02014235,348.803554
2200,320,5.189,0.719,0.283255932,3.696764904,3.067867644,5.976661583,2.698812758,4.727059448,1362.426616,1.201814148,166.9666586,2173.689039,7.387939705,374.6410264
2200,320,4.897,0.864,0.314384762,3.292415966,3.059424123,5.976661583,2.698812758,4.720549954,1362.426616,1.201814148,166.9666586,2173.689039,5.802096179,404.1367635
2300,320,5.047,0.258,0.310118184,3.345152685,3.060699256,6.248328019,2.759467809,4.827648715,1362.426616,1.201814148,166.9666586,2173.689039,20.02544432,402.1153345
2300,320,4.813,0.375,0.338259346,3.042153048,3.052454697,6.248328019,2.759467809,4.821142249,1362.426616,1.201814148,166.9666586,2173.689039,13.13872298,428.8961688
2300,320,4.563,0.5,0.373581273,2.734325882,3.041167277,6.248328019,2.759467809,4.812220142,1362.426616,1.201814148,166.9666586,2173.689039,9.342197117,462.6858967
2300,320,5.761,0.432,0.245843885,4.358580648,3.077000801,6.248328019,2.759467809,4.840487877,1362.426616,1.201814148,166.9666586,2173.689039,13.65157283,341.7111238
2300,320,5.501,0.562,0.266102276,3.974043584,3.072298503,6.248328019,2.759467809,4.836787826,1362.426616,1.201814148,166.9666586,2173.689039,10.02014235,360.5992631
2300,320,5.189,0.719,0.294994471,3.536035995,3.064852667,6.248328019,2.759467809,4.830923198,1362.426616,1.201814148,166.9666586,2173.689039,7.387939705,387.7901546
2300,320,4.897,0.864,0.327659541,3.149267446,3.05563858,6.248328019,2.759467809,4.823655956,1362.426616,1.201814148,166.9666586,2173.689039,5.802096179,418.7918119
2400,320,5.047,0.258,0.322592035,3.205771323,3.057192687,6.519994454,2.818817992,4.928655248,1362.426616,1.201814148,166.9666586,2173.689039,20.02544432,415.9445081
2400,320,4.813,0.375,0.352050671,2.915396671,3.048231386,6.519994454,2.818817992,4.921426463,1362.426616,1.201814148,166.9666586,2173.689039,13.13872298,444.0139134
2400,320,4.563,0.5,0.389010064,2.620395637,3.035966778,6.519994454,2.818817992,4.911515764,1362.426616,1.201814148,166.9666586,2173.689039,9.342197117,479.4015508
2400,320,5.761,0.432,0.255242144,4.176973121,3.074935523,6.519994454,2.818817992,4.942936619,1362.426616,1.201814148,166.9666586,2173.689039,13.65157283,352.5224135
2400,320,5.501,0.562,0.276482864,3.808458434,3.069743953,6.519994454,2.818817992,4.938762151,1362.426616,1.201814148,166.9666586,2173.689039,10.02014235,372.3738994
2400,320,5.189,0.719,0.306754266,3.388701162,3.061708186,6.519994454,2.818817992,4.932293738,1362.426616,1.201814148,166.9666586,2173.689039,7.387939705,400.9198374
2400,320,4.897,0.864,0.340956152,3.018047969,3.051691753,6.519994454,2.818817992,4.924219084,1362.426616,1.201814148,166.9666586,2173.689039,5.802096179,433.426003
1000,340,2.9,0.3,0.372661063,2.719581876,3.166349824,2.696104388,1.758518448,3.129149957,1362.424262,1.210981041,168.2399139,2173.80141,10.51415183,431.9076843
1100,340,2.9,0.3,0.408762064,2.47234716,3.153347964,2.965714827,1.844349708,3.275135102,1362.424262,1.210981041,168.2399139,2173.80141,10.51415183,469.9651751
1100,340,3.826,0.337,0.243163438,4.30331749,3.203952832,2.965714827,1.844349708,3.301310159,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,309.7668231
1200,340,4.026,0.237,0.240432138,4.367897491,3.204688053,3.235325266,1.926360444,3.448501605,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,310.1533623
1200,340,4.063,0.75,0.236560768,4.448550664,3.20556348,3.235325266,1.926360444,3.448972588,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,306.4747663
1200,340,3.826,0.337,0.263500205,3.944707699,3.199220068,3.235325266,1.926360444,3.445558354,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,332.1635056
1300,340,4.026,0.237,0.258749933,4.031905376,3.200483514,3.504935704,2.005019519,3.586958914,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,330.4510615
1300,340,4.313,0.625,0.22899903,4.6272366,3.207287442,3.504935704,2.005019519,3.590769659,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,302.2017601
1300,340,4.063,0.75,0.254528346,4.106354459,3.201501329,3.504935704,2.005019519,3.587529229,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,326.4262232
1300,340,3.826,0.337,0.28389031,3.641268645,3.193964176,3.504935704,2.005019519,3.58330376,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,354.5050288
1400,340,4.026,0.237,0.277114812,3.743912135,3.19586044,3.774546143,2.080707088,3.719673747,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,350.7005639
1400,340,4.313,0.625,0.24487745,4.2967197,3.203875923,3.774546143,2.080707088,3.724335451,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,319.9988532
1400,340,4.063,0.75,0.272542838,3.813043426,3.197053023,3.774546143,2.080707088,3.720367708,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,346.3302867
1400,340,3.826,0.337,0.304328502,3.381178028,3.188371614,3.774546143,2.080707088,3.715313055,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,376.7996125
1500,340,4.026,0.237,0.295522456,3.494317993,3.190956303,4.044156582,2.153736451,3.847272842,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,370.9084477
1500,340,4.563,0.5,0.236096271,4.488650807,3.205982007,4.044156582,2.153736451,3.856320301,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,314.368596
1500,340,4.313,0.625,0.260797475,4.01027172,3.200177461,4.044156582,2.153736451,3.852827716,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,337.754858
1500,340,4.063,0.75,0.290599932,3.558840531,3.192322406,4.044156582,2.153736451,3.848096295,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,366.1928021
1500,340,3.826,0.337,0.324810424,3.155766159,3.182380149,4.044156582,2.153736451,3.842099314,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,399.0492503
1600,340,4.026,0.237,0.313969233,3.275923118,3.185725729,4.313767021,2.224369442,3.970188359,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,391.0765229
1600,340,4.813,0.375,0.228102441,4.68185418,3.207856324,4.313767021,2.224369442,3.983954542,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,309.4600687
1600,340,4.563,0.5,0.250257976,4.208110131,3.202809141,4.313767021,2.224369442,3.980819167,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,330.3149556
1600,340,4.313,0.625,0.276755515,3.759629737,3.196137315,4.313767021,2.224369442,3.97667075,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,355.4713093
1600,340,4.063,0.75,0.308696002,3.336412998,3.187276518,4.313767021,2.224369442,3.971154571,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,386.0158822
1600,340,4.897,0.864,0.221480486,4.846702557,3.209289213,4.313767021,2.224369442,3.984844221,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,303.2685778
1600,340,3.826,0.337,0.345332414,2.958530774,3.175992772,4.313767021,2.224369442,3.964118905,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,421.2566881
1700,340,4.026,0.237,0.332452055,3.083221758,3.180170893,4.583377459,2.29282754,4.088807068,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,411.2071517
1700,340,5.047,0.258,0.221999652,4.84533524,3.209277897,4.583377459,2.29282754,4.107476165,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,306.3012497
1700,340,4.813,0.375,0.240773908,4.406450993,3.205112267,4.583377459,2.29282754,4.104809556,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,323.8688266
1700,340,4.563,0.5,0.264453861,3.960574241,3.199455974,4.583377459,2.29282754,4.101185929,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,346.2285933
1700,340,4.313,0.625,0.292748516,3.538475047,3.191899191,4.583377459,2.29282754,4.096339779,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,373.1541443
1700,340,4.063,0.75,0.326827964,3.14015341,3.181917406,4.583377459,2.29282754,4.089929676,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,405.8019088
1700,340,4.897,0.864,0.233691395,4.561602406,3.206716495,4.583377459,2.29282754,4.1058367,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,317.2222772
1700,340,3.826,0.337,0.365891352,2.784499552,3.169212555,4.583377459,2.29282754,4.081756315,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,443.424167
1800,340,4.026,0.237,0.350968266,2.911931661,3.174294022,4.852987898,2.359300074,4.203458431,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,431.3022913
1800,340,5.047,0.258,0.23347502,4.576149949,3.206913405,4.852987898,2.359300074,4.225000823,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,319.4705192
1800,340,4.813,0.375,0.25347631,4.16164816,3.202223438,4.852987898,2.359300074,4.221910255,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,338.2481657
1800,340,4.563,0.5,0.278681323,3.740542339,3.195800628,4.852987898,2.359300074,4.217674115,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,362.1084837
1800,340,4.313,0.625,0.308773853,3.3418931,3.187412918,4.852987898,2.359300074,4.212135616,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,390.8042064
1800,340,4.063,0.75,0.344993166,2.965700442,3.176247162,4.852987898,2.359300074,4.204751425,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,425.5528579
1800,340,5.189,0.719,0.222763025,4.837277238,3.209211027,4.852987898,2.359300074,4.226514072,1362.424262,1.210981041,168.2399139,2173.80141,7.849685937,309.4865836
1800,340,4.897,0.864,0.245933043,4.308180051,3.204009297,4.852987898,2.359300074,4.223087357,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,331.1468631
1800,340,3.826,0.337,0.386484555,2.629805133,3.162042649,4.852987898,2.359300074,4.195338842,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,465.5535307
1900,340,4.026,0.237,0.369515559,2.7586721,3.168097395,5.122598337,2.423950402,4.314425672,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,451.3635758
1900,340,5.047,0.258,0.244978583,4.335299952,3.20432088,5.122598337,2.423950402,4.339020771,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,332.6102246
1900,340,4.813,0.375,0.26620741,3.942614046,3.199188734,5.122598337,2.423950402,4.335544619,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,352.5999794
1900,340,4.563,0.5,0.292938109,3.54367169,3.192007869,5.122598337,2.423950402,4.330676127,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,377.9606805
1900,340,4.313,0.625,0.324829252,3.166003989,3.182679926,5.122598337,2.423950402,4.324343772,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,408.4232505
1900,340,4.063,0.75,0.363189307,2.809610945,3.17026793,5.122598337,2.423950402,4.315903374,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,445.2703809
1900,340,5.501,0.562,0.211945304,5.150339186,3.211593666,5.122598337,2.423950402,4.343942077,1362.424262,1.210981041,168.2399139,2173.80141,10.64640125,301.9080124
1900,340,5.189,0.719,0.233601277,4.582683699,3.206961914,5.122598337,2.423950402,4.340808536,1362.424262,1.210981041,168.2399139,2173.80141,7.849685937,321.9719622
1900,340,4.897,0.864,0.2582032,4.081433732,3.201166602,5.122598337,2.423950402,4.336884617,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,345.0442524
1900,340,3.826,0.337,0.407109693,2.491394336,3.154486276,5.122598337,2.423950402,4.305147648,1362.424262,1.210981041,168.2399139,2173.80141,12.34845336,487.6463059
2000,340,4.026,0.237,0.388091919,2.620738495,3.161583346,5.392208776,2.486920639,4.421954242,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,471.3923771
2000,340,5.047,0.258,0.256508401,4.118534954,3.201662808,5.392208776,2.486920639,4.449894577,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,345.7263412
2000,340,4.813,0.375,0.278965256,3.745483344,3.195888273,5.392208776,2.486920639,4.44587984,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,366.9225721
2000,340,4.563,0.5,0.307222249,3.366488105,3.188017005,5.392208776,2.486920639,4.440401506,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,393.7851658
2000,340,4.313,0.625,0.340912723,3.00770379,3.177701676,5.392208776,2.486920639,4.433211878,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,426.0127632
2000,340,4.063,0.75,0.381414374,2.669130398,3.163981901,5.392208776,2.486920639,4.423631295,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,464.9558666
2000,340,5.501,0.562,0.221523978,4.892822227,3.209665613,5.392208776,2.486920639,4.455452534,1362.424262,1.210981041,168.2399139,2173.80141,10.64640125,313.098459
2000,340,5.189,0.719,0.244465518,4.353549514,3.204527414,5.392208776,2.486920639,4.451884847,1362.424262,1.210981041,168.2399139,2173.80141,7.849685937,334.4306051
2000,340,4.897,0.864,0.27049992,3.877362045,3.198187434,5.392208776,2.486920639,4.447478762,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,358.9160793
2100,340,4.026,0.237,0.406695567,2.495941423,3.154754254,5.661819215,2.548335335,4.526258397,1362.424262,1.210981041,168.2399139,2173.80141,18.47663695,491.3898535
2100,340,5.047,0.258,0.268062769,3.922414242,3.198883922,5.661819215,2.548335335,4.5578058,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,358.8188702
2100,340,4.813,0.375,0.291748128,3.567126994,3.192492558,5.661819215,2.548335335,4.553250279,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,381.2219666
2100,340,4.563,0.5,0.32153201,3.206179148,3.183829058,5.661819215,2.548335335,4.547067981,1362.424262,1.210981041,168.2399139,2173.80141,9.926084437,409.5832801
2100,340,4.313,0.625,0.357022514,2.8644798,3.172479658,5.661819215,2.548335335,4.538956276,1362.424262,1.210981041,168.2399139,2173.80141,7.505799198,443.5740116
2100,340,4.063,0.75,0.399666594,2.542028951,3.157391311,5.661819215,2.548335335,4.52814975,1362.424262,1.210981041,168.2399139,2173.80141,5.892275706,484.6104889
2100,340,5.761,0.432,0.21419037,5.110726003,3.21131496,5.661819215,2.548335335,4.566653154,1362.424262,1.210981041,168.2399139,2173.80141,14.50479614,308.6568323
2100,340,5.501,0.562,0.231126442,4.659830692,3.207653853,5.661819215,2.548335335,4.564049272,1362.424262,1.210981041,168.2399139,2173.80141,10.64640125,324.2665144
2100,340,5.189,0.719,0.25535405,4.146237632,3.202024977,5.661819215,2.548335335,4.560042956,1362.424262,1.210981041,168.2399139,2173.80141,7.849685937,346.8671774
2100,340,4.897,0.864,0.282821486,3.692725758,3.194934373,5.661819215,2.548335335,4.55499125,1362.424262,1.210981041,168.2399139,2173.80141,6.16472719,372.7598519
2200,340,5.047,0.258,0.279640174,3.744122686,3.195864171,5.931429653,2.608304371,4.662860531,1362.424262,1.210981041,168.2399139,2173.80141,21.27703459,371.8855719
2200,340,4.813,0.375,0.304554504,3.404984858,3.1889367,5.931429653,2.608304371,4.657804096,1362.424262,1.210981041,168.2399139,2173.80141,13.95989317,395.4975952
